"X","term","courseid","num.depts","sectionid","has.disc","has.lab","enrolled","capacity","component","dept","number","title","units","time.start","time.end","building","meetings"
191,1500,2598,1,6778,TRUE,FALSE,217,265,"LEC","COMPSCI","201","DATA STRUCTURES AND ALGORITHMS","1","13:25","14:40","7758","MoWe"
192,1500,15847,1,6788,TRUE,FALSE,49,70,"LEC","COMPSCI","230","DISCRETE MATH FOR COMPSCI","1","13:25","14:40","7765","MoWe"
193,1500,2602,1,7591,TRUE,FALSE,142,145,"LEC","COMPSCI","250","COMPUTER ARCHITECTURE","1","10:20","11:10","7776","MoWeFr"
194,1500,15496,1,6791,FALSE,FALSE,63,60,"LEC","COMPSCI","260","INTRO COMPUTATIONAL GENOMICS","1","10:05","11:20","7706","TuTh"
195,1500,2634,1,6794,FALSE,FALSE,16,25,"LEC","COMPSCI","290","TOPICS IN COMPUTER SCIENCE","1","15:05","16:20","","TuTh"
196,1500,2604,1,6795,TRUE,FALSE,63,65,"LEC","COMPSCI","308","SOFTWARE DESIGN/IMPLEMEN","1","13:25","14:40","7709","MoWe"
197,1500,2618,1,6796,FALSE,FALSE,5,18,"SEM","COMPSCI","309S","PROBLEM SOLVING SEMINAR","0.5","19:30","20:45","7776","Mo"
198,1500,2606,1,6797,TRUE,FALSE,74,95,"LEC","COMPSCI","310","INTRO TO OPERATING SYSTM","1","15:05","16:20","7776","MoWe"
199,1500,15744,1,6799,FALSE,FALSE,64,42,"LEC","COMPSCI","316","INTRO TO DATABASE SYSTEMS","1","13:25","14:40","7765","TuTh"
200,1500,2614,1,6800,TRUE,FALSE,88,95,"LEC","COMPSCI","330","DESIGN/ANALY ALGORITHMS","1","15:05","16:20","7749","TuTh"
201,1500,21860,1,10466,FALSE,FALSE,10,18,"SEM","COMPSCI","408S","DELIVERING SOFTWARE","1","16:40","19:10","7756","We"
202,1500,21375,2,4979,FALSE,FALSE,23,30,"LEC","MATH","412","TOPOLOGY WITH APPLICATIONS","1","12:00","12:50","7749","MoWeFr"
203,1500,20874,1,2994,FALSE,FALSE,8,12,"LEC","CREOLE","101","ELEMENTARY CREOLE I","1","15:05","16:20","7704","MoWeFr"
204,1500,20876,1,2995,FALSE,FALSE,7,15,"LEC","CREOLE","203","INTERMEDIATE CREOLE","1","16:55","17:45","7704","MoWeFr"
205,1500,1853,1,9790,FALSE,FALSE,13,15,"SEM","CULANTH","80S","STUDIES-SPECIAL TOPICS","1","16:40","17:55","7206","TuTh"
206,1500,1854,1,9406,FALSE,FALSE,15,15,"SEM","CULANTH","89S","FIRST-YEAR SEMINAR (TOP)","1","8:30","9:45","7224","TuTh"
207,1500,1860,2,1970,FALSE,FALSE,243,243,"LEC","CULANTH","101","INTRO TO CULTURAL ANTHRO","1","11:45","13:00","7213","TuTh"
208,1500,1868,3,2078,FALSE,FALSE,15,30,"LEC","ICS","104","ANTHROPOLOGY AND FILM","1","15:05","17:35","7213","MoWe"
209,1500,7099,2,7269,FALSE,FALSE,16,15,"LEC","CULANTH","131","WORLD MUSIC","1","10:05","11:20","7232","MoWe"
211,1500,2842,5,4672,FALSE,FALSE,44,49,"LEC","HISTORY","103","COMP APPR GLOBAL ISSUES","1","13:40","14:40","7232","MoWeFr"
212,1500,6284,2,2413,FALSE,FALSE,13,40,"LEC","LINGUIST","201","INTRO TO LINGUISTICS","1","15:05","16:20","7224","MoWe"
214,1500,13840,3,2081,FALSE,FALSE,13,30,"LEC","WOMENST","215","CYBORGS","1","11:45","13:00","7224","WeFr"
215,1500,21138,2,7659,FALSE,FALSE,15,18,"SEM","GLHLTH","220S","ANTHROPOLOGY and GH","1","15:05","17:35","7214","We"
216,1500,20153,3,6909,FALSE,FALSE,9,18,"LEC","CULANTH","226","ESPIONAGE, CRYPTO & PSYCH OPER","1","10:05","12:55","7704","We"
217,1500,19445,4,7769,FALSE,FALSE,15,15,"SEM","CULANTH","238S","POLITICS OF FOOD","1","15:05","16:20","8067","TuTh"
218,1500,19057,3,7772,FALSE,FALSE,18,15,"SEM","CULANTH","258S","OUR CULINARY CULTURES","1","10:05","12:35","8067","Fr"
219,1500,22838,5,4230,FALSE,FALSE,35,35,"LEC","NEUROSCI","278","SEX/GENDER - NATURE/NURTURE","1","13:25","14:40","7776","MoWe"
220,1500,1946,1,10866,FALSE,FALSE,3,1,"LEC","CULANTH","290","CURRENT ISSUES (TOPICS)","1",NA,NA,NA,NA
221,1500,1947,1,8791,FALSE,FALSE,8,15,"SEM","CULANTH","290S","CURRENT ISSUES (TOPICS)","1","10:05","11:20","7206","TuTh"
222,1500,1954,1,2021,FALSE,FALSE,20,30,"LEC","CULANTH","301","THEORETICAL FOUNDATIONS","1","13:25","14:40","7224","WeFr"
223,1500,15745,1,2022,FALSE,FALSE,18,30,"LEC","CULANTH","302","FIELDWORK METHODS","1","11:45","13:00","7224","MoWe"
224,1500,20049,2,7832,FALSE,FALSE,15,15,"SEM","CULANTH","403S","POLITICS OF MEMORY","1","15:05","17:35","7224","We"
225,1500,13132,1,2024,FALSE,FALSE,12,15,"SEM","CULANTH","419S","GLOBAL ENVIR/POL NATURE","1","15:05","17:35","7224","Fr"
226,1500,18531,3,2084,FALSE,FALSE,28,30,"LEC","GLHLTH","321T","MEDICAL ANTHROPOLOGY","1","11:45","13:00","7224","TuTh"
227,1500,21120,4,2087,FALSE,FALSE,14,13,"SEM","LIT","412S","CULTURES OF NEW MEDIA","1","15:05","17:35","7224","Mo"
228,1500,1960,1,2028,FALSE,FALSE,5,15,"SEM","CULANTH","498S","SENIOR DISTINCTION SEMINAR","1","15:05","17:35","7224","Th"
229,1500,2965,2,6720,FALSE,FALSE,17,30,"LEC","DANCE","101","INTRODUCTION TO DANCE","1","11:45","13:00","7206","TuTh"
230,1500,2945,1,6721,FALSE,FALSE,14,25,"LEC","DANCE","110","MODERN DANCE I","0.5","13:25","14:40","7207","MoWe"
231,1500,2946,1,6722,FALSE,FALSE,5,20,"LEC","DANCE","111","MODERN DANCE II","0.5","13:25","14:40","7121","TuTh"
232,1500,16389,1,6723,FALSE,FALSE,13,30,"LEC","DANCE","120","BALLET FUNDAMENTALS","0.5","11:45","13:00","7207","MoWe"
233,1500,2954,1,6724,FALSE,FALSE,14,25,"LEC","DANCE","122","BALLET II","0.5","10:05","11:20","7207","TuTh"
234,1500,2960,1,6725,FALSE,FALSE,13,25,"LEC","DANCE","130","AFRICAN DANCE TECH I","0.5","16:40","18:10","7207","TuTh"
235,1500,22881,1,8933,FALSE,FALSE,7,15,"LEC","DANCE","151","KUNDALINI YOGA","0.5","11:45","13:15","7121","MoWe"
236,1500,2947,1,6729,FALSE,FALSE,3,20,"LEC","DANCE","210","MODERN DANCE III","0.5","16:40","18:10","7121","MoWe"
237,1500,2955,1,6730,FALSE,FALSE,13,20,"LEC","DANCE","220","BALLET III","0.5","13:25","14:55","7207","TuTh"
238,1500,2961,1,6731,FALSE,FALSE,6,20,"LEC","DANCE","230","AFRICAN DANCE TECH II","0.5","18:15","19:45","7207","MoWe"
239,1500,2956,1,6732,FALSE,FALSE,15,30,"LEC","DANCE","240","JAZZ DANCE II","0.5","13:25","14:55","7121","MoWe"
240,1500,2948,1,6741,FALSE,FALSE,12,20,"LEC","DANCE","310","MODERN DANCE IV","0.5","18:15","19:45","7207","TuTh"
241,1500,2969,2,6742,FALSE,FALSE,3,15,"SEM","DANCE","315S","HIST OF MOD DANCE, 1880-1950","1","10:05","11:20","7213","TuTh"
242,1500,2957,1,6743,FALSE,FALSE,7,20,"LEC","DANCE","320","BALLET IV","0.5","10:05","11:25","7207","MoWeFr"
243,1500,14643,1,6744,FALSE,FALSE,4,5,"LEC","DANCE","327","BALLET MASTERWORKS 20TH CENT","1","13:25","14:40","7213","MoWe"
244,1500,15512,2,6745,FALSE,TRUE,8,20,"LEC","DANCE","357L","KUNDALINI YOGA AND SIKH DHARMA","1","11:45","13:15","7206","Fr"
245,1500,18773,2,6747,FALSE,FALSE,3,15,"LEC","DANCE","375","MUSIC FOR DANCERS","1","11:45","13:00","7228","WeFr"
246,1500,14805,2,2199,FALSE,FALSE,10,5,"SEM","EVANTH","336S","DANCE SCIENCE","1","10:05","12:35","7758","We"
247,1500,22807,4,4661,FALSE,FALSE,19,18,"SEM","PUBPOL","363S","LEGAL ISSUES - PERFORMING ARTS","1","11:45","13:00","7791","WeFr"
248,1500,2994,1,4666,FALSE,FALSE,15,16,"SEM","DANCE","390S","SPECIAL TOPICS","1","15:05","17:35","7791","We"
249,1500,2949,1,6748,FALSE,FALSE,0,5,"LEC","DANCE","410","MODERN DANCE V","0.5","16:40","18:10","7121","MoWeTuTh"
250,1500,2963,1,6749,FALSE,FALSE,8,15,"LEC","DANCE","412","REPERTORY: MODERN","0.5","19:45","21:15","7207","TuTh"
251,1500,13794,1,6751,FALSE,FALSE,10,20,"LEC","DANCE","422","REPERTORY: BALLET","0.5","16:40","18:10","7207","MoWe"
252,1500,13795,1,6752,FALSE,FALSE,5,15,"LEC","DANCE","432","REPERTORY: AFRICAN DANCE","0.5","19:45","21:15","7207","MoWe"
253,1500,18280,1,6754,FALSE,FALSE,2,5,"SEM","DANCE","487S","CAP SEM: RES METHODS IN DANCE","1","8:30","9:45","7228","TuTh"
254,1500,14971,1,7739,FALSE,FALSE,12,12,"SEM","DOCST","89S","FIRST YEAR SEMINAR","1","10:05","12:35","8067","Fr"
255,1500,14970,2,7712,FALSE,FALSE,32,32,"LEC","DOCST","101","TRADITIONS IN DOC STUDIES","1","10:05","11:20","8067","TuTh"
256,1500,16078,2,7714,FALSE,FALSE,16,16,"SEM","DOCST","110S","INTRODUCTION TO ORAL HISTORY","1","18:15","20:45","8067","We"
257,1500,16428,2,7717,FALSE,FALSE,8,12,"SEM","DOCST","135S","INTRO TO AUDIO DOCUMENTARY","1","15:05","17:35","8067","Tu"
258,1500,16079,3,7753,FALSE,FALSE,15,13,"SEM","PUBPOL","377S","MEDICINE AND DOCUMENTARY PHOTO","1","18:15","20:45","8067","Th"
259,1500,16077,3,7759,FALSE,FALSE,15,15,"SEM","SOCIOL","352S","SOCIOLOGY THRU PHOTOGRAPHY","1","13:25","14:40","8067","TuTh"
260,1500,19345,2,5530,FALSE,FALSE,14,12,"SEM","ENVIRON","222S","DOCUMENTING THE ENVIRONMENT","1","15:05","17:35","7261","Tu"
261,1500,22841,2,9167,FALSE,FALSE,0,10,"SEM","ENGLISH","213S","THE DOCUMENTARY ESSAY","1",NA,NA,NA,NA
262,1500,14972,1,9586,FALSE,FALSE,2,10,"SEM","DOCST","290S","SPECIAL TOPICS IN DOC STUDIES","1","12:00","14:30","8067","Tu"
263,1500,12997,4,8777,FALSE,FALSE,8,12,"SEM","VMS","306S","MAGAZINE JOURNALISM","1","11:45","13:00","7725","WeFr"
264,1500,15209,1,7730,FALSE,FALSE,1,5,"SEM","DOCST","480S","CAPSTONE SEMINAR","1","10:05","12:35","8067","Mo"
265,1500,17124,1,7464,FALSE,FALSE,39,39,"LEC","ECE","110L","FUND OF ELEC AND COMP ENGR","1","13:25","14:40","7735","TuTh"
266,1500,17428,1,7474,FALSE,TRUE,31,56,"LEC","ECE","230L","MICROELECT DEVICES & CIRCUITS","1","11:45","13:00","7747","TuTh"
267,1500,17430,1,7478,TRUE,FALSE,142,145,"LEC","ECE","250L","COMPUTER ARCHITECTURE","1","10:20","11:10","7776","MoWeFr"
268,1500,13745,1,6839,TRUE,FALSE,74,95,"LEC","ECE","253","INTRO TO OPERATING SYSTM","1","15:05","16:20","7776","MoWe"
269,1500,17432,1,9053,TRUE,TRUE,58,61,"LEC","ECE","270L","ELECTROMAGNET FIELDS","1","13:25","14:40","7747","WeFr"
270,1500,17448,1,7489,FALSE,FALSE,65,68,"LEC","ECE","280L","INTRO TO SIGNALS AND SYSTEMS","1","10:05","11:20","7735","TuTh"
271,1500,22547,1,7496,FALSE,FALSE,0,1,"LEC","ECE","290","SPECIAL TOPICS IN ECE","1","15:05","18:05","7747","Tu"
272,1500,18611,1,7497,FALSE,FALSE,6,18,"LEC","ECE","330","FUND MICROELECTRONIC DEVICES","1","13:25","14:40","7766","MoWe"
273,1500,3628,1,7498,FALSE,TRUE,42,42,"LEC","ECE","331L","INTRO TO INTEGRATED CKTS","1","10:20","11:10","7747","MoWeFr"
274,1500,3704,3,10503,FALSE,TRUE,4,16,"LEC","ECE","340L","OPTICS AND PHOTONICS","1","13:25","14:40","7766","WeFr"
275,1500,14379,1,7504,FALSE,TRUE,16,24,"LEC","ECE","381","FUND OF DIG SIG PROC","1","10:05","11:20","7747","TuTh"
276,1500,3607,2,7507,FALSE,FALSE,41,47,"LEC","ECE","383","INTRO ROBOTICS/AUTOMATION","1","16:40","17:55","7747","MoWe"
277,1500,16163,1,7521,FALSE,FALSE,11,18,"LEC","ECE","459","INTRO TO EMBEDDED SYSTEMS","1","13:25","14:40","7747","MoFr"
278,1500,14541,1,7522,FALSE,FALSE,11,26,"LEC","ECE","483","INTRO TO DIG COMM SYS","1","15:05","16:20","SEE INSTR","TuTh"
279,1500,3650,1,9643,FALSE,FALSE,0,1,"LEC","ECE","495","SPECIAL TOPICS","0.5 - 1","8:45","9:35",NA,"MoWeFr"
280,1500,22525,1,7274,TRUE,FALSE,87,200,"LEC","ECON","101D","ECONOMIC PRINCIPLES","1","13:25","14:40","7776","MoWeFr"
281,1500,22172,2,9036,TRUE,FALSE,25,30,"LEC","ECON","111D","INTRO ECON & BUSINESS CULTURES","1","11:45","12:35","7704","MoWe"
282,1500,20020,2,2852,FALSE,FALSE,108,120,"LEC","POLSCI","145","INTRO TO POLITICAL ECONOMY","1","10:05","11:20","7213","MoWe"
283,1500,3273,1,7285,FALSE,FALSE,154,155,"LEC","ECON","174","FINANCIAL ACCOUNTING","1","8:30","9:45","7710","TuTh"
284,1500,21884,1,10533,FALSE,FALSE,36,45,"LEC","ECON","190","SELECTED TOPICS IN ECONOMICS","1","15:05","18:05","7747","Tu"
286,1500,14831,1,7288,TRUE,FALSE,268,300,"LEC","ECON","201D","INTERMEDIATE MICROECONOMICS I","1","10:05","11:20","7765","MoWeFr"
287,1500,14832,1,7302,TRUE,FALSE,100,152,"LEC","ECON","205D","INTERMEDIATE MICROECONOMICS II","1","13:25","14:40","7791","MoWe"
288,1500,3292,1,7311,TRUE,FALSE,67,75,"LEC","ECON","208D","INTRODUCTION TO ECONOMETRICS","1","11:45","13:00","7706","TuTh"
289,1500,14833,1,7317,TRUE,FALSE,110,150,"LEC","ECON","210D","INTERMEDIATE MACROECONOMICS","1","13:25","14:40","7765","TuTh"
290,1500,3775,2,2309,FALSE,FALSE,25,40,"LEC","EGR","305","ENGR SYSTEMS OPTIM AND ECON","1","8:30","9:45","7766","TuTh"
291,1500,22548,5,3166,FALSE,FALSE,19,18,"LEC","POLSCI","249","DENIAL, FAITH, REASON","1","16:40","19:10","7261","We"
292,1500,17019,1,7328,FALSE,FALSE,17,18,"SEM","ECON","290S","SELECTED TOPICS IN ECONOMICS","1","16:40","19:10","7710","Th"
293,1500,22929,3,9161,FALSE,FALSE,37,40,"LEC","SOCIOL","425","INTELLECTUAL PROP & INNOVATION","1","13:25","14:40","7710","TuTh"
294,1500,15837,2,5497,FALSE,FALSE,18,24,"LEC","PHIL","345","PHILOSOPHY/METHOD OF ECONOMICS","1","15:05","16:20","7704","TuTh"
295,1500,20501,2,6555,FALSE,FALSE,32,23,"LEC","PUBPOL","304","ECON OF THE PUB SEC","1","13:25","14:40","7739","WeFr"
296,1500,22364,3,5519,FALSE,FALSE,31,35,"LEC","ECON","346","PHILOSOPHY OF ENTREPRENEURSHIP","1","13:25","14:40","7706","TuTh"
297,1500,3307,1,7329,FALSE,FALSE,27,30,"LEC","ECON","353","FINANCIAL INSTITUTIONS","1","8:30","9:45","7710","TuTh"
298,1500,16959,3,2891,FALSE,FALSE,17,20,"LEC","POLSCI","331","PRISONER'S DILEMMA/DISTR JUSTI","1","16:40","17:55","7702","MoWe"
299,1500,21348,1,7330,FALSE,FALSE,18,18,"LEC","ECON","370","GLOBAL CAPITAL MARKETS","1","16:40","17:55","7709","TuTh"
300,1500,20042,1,7331,FALSE,FALSE,102,140,"LEC","ECON","372","INTERMEDIATE FINANCE","1","11:45","13:00","7710","MoWe"
301,1500,3334,1,7332,FALSE,FALSE,32,35,"LEC","ECON","373","CORPORATE FINANCE","1","10:05","11:20","7709","MoWeFr"
302,1500,21118,1,7333,FALSE,FALSE,40,35,"LEC","ECON","375","ECON OF ENTREPRENEURSHIP","1","15:05","16:20","7709","TuTh"
303,1500,8459,3,2973,FALSE,FALSE,11,15,"LEC","ECON","389","PPE CAPSTONE","1","15:05","17:35","7702","Th"
304,1500,3347,1,7335,FALSE,FALSE,15,15,"LEC","ECON","390","SELECTED TOPICS IN ECONOMICS","1","13:25","15:55","7710","We"
305,1500,15504,1,7340,FALSE,FALSE,15,18,"SEM","ECON","390S","SELECTED TOPICS IN ECON (TOP)","1","13:25","15:55","7710","Th"
306,1500,3339,2,7365,FALSE,FALSE,3,40,"LEC","ECON","438","PUBLIC FINANCE","1","8:30","11:15","7710","Mo"
307,1500,21350,1,7366,FALSE,FALSE,15,30,"LEC","ECON","461","HOW MARKETS WORK","1","15:05","16:20","7710","MoWe"
308,1500,20486,1,7367,FALSE,FALSE,15,18,"LEC","ECON","462","BEHAVIORAL ECONOMICS","1","10:05","11:20","7710","TuTh"
309,1500,3333,1,7368,FALSE,FALSE,10,30,"LEC","ECON","463","LAW AND ECONOMICS","1","15:05","16:20","7749","TuTh"
310,1500,3314,1,7369,FALSE,FALSE,38,40,"LEC","ECON","471","FINANCIAL MRKT AND INVESTMENTS","1","13:25","14:40","7710","TuTh"
311,1500,22877,1,8372,FALSE,FALSE,25,35,"LEC","ECON","473","CORP. FINANCE THEORY","1","10:05","11:20","7710","TuTh"
312,1500,3349,1,7380,FALSE,FALSE,12,12,"SEM","ECON","495S","HONORS SEMINAR I","1","10:05","11:20","7704","TuTh"
313,1500,17300,1,7382,FALSE,FALSE,4,12,"SEM","ECON","496S","HONORS SEMINAR II","1","13:25","14:40","7710","TuTh"
314,1500,3513,1,3261,FALSE,FALSE,30,30,"LEC","EDUC","101","FOUNDATIONS OF EDUCATION","1","11:45","13:00","7214","MoWe"
316,1500,3519,2,3265,FALSE,FALSE,28,35,"LEC","EDUC","240","EDUCATIONAL PSYCHOLOGY","1","15:05","17:35","7214","Mo"
317,1500,15755,2,3266,FALSE,FALSE,14,18,"SEM","EDUC","243S","CHILDREN, SCHOOLS AND SOCIETY","1","10:05","11:20","7228","MoWe"
318,1500,19060,1,3267,FALSE,FALSE,8,12,"SEM","EDUC","255S","LITERACY, WRITING, TUTORING","1","15:05","17:35","7224","Th"
319,1500,23094,1,10462,FALSE,FALSE,13,18,"SEM","EDUC","261S","PEER ACADEMIC ADVISING","0.5","19:30","22:30",NA,"Tu"
320,1500,13030,1,3270,FALSE,FALSE,0,18,"SEM","EDUC","290S","SELECTED TOPICS","1","15:05","16:20",NA,"MoWe"
321,1500,3521,1,3280,FALSE,FALSE,10,18,"SEM","EDUC","321S","INF/EARLY CHILD EDU PROG","1","15:05","17:35","7214","Th"
322,1500,20060,1,3281,FALSE,FALSE,8,15,"LEC","EDUC","363","EDUCATIONAL LEADERSHIP","1","13:25","14:40","7228","MoWe"
323,1500,17353,1,3313,FALSE,FALSE,8,18,"SEM","EDUC","407S","TEACHING PRAC IN MATH AND SCI","1","16:40","19:10","7214","Mo"
324,1500,3516,1,3314,FALSE,FALSE,7,15,"SEM","EDUC","408S","TEACHING PRAC LANG ARTS & SS","1","15:05","17:35","7214","Th"
325,1500,3517,1,3316,FALSE,FALSE,0,10,"SEM","EDUC","409S","ELEMENTARY CURRICULUM","1","16:40","17:55","7213","WeFr"
326,1500,3520,1,3318,FALSE,FALSE,0,10,"LEC","EDUC","420","ELEMENTARY EDU: INTERN","2","18:15","19:30","7776","WeFr"
327,1500,3526,2,3319,FALSE,FALSE,17,17,"SEM","EDUC","430S","WOMEN AND THE PROFESSIONS","1","19:30","22:00","7201","Mo"
328,1500,19576,1,3320,FALSE,FALSE,10,18,"LEC","EDUC","495","TEACHING HIGH SCHOOL","1","15:05","17:35","7224","Tu"
329,1500,13829,1,2314,FALSE,TRUE,18,200,"LEC","EGR","90L","INTRO TO ENGINEERING","0.5","16:40","18:10","7735","Tu"
330,1500,3765,1,2287,FALSE,FALSE,107,120,"LEC","EGR","103L","COMP METH IN ENGINEERING (LEC)","1","13:25","14:40","7735","MoFr"
331,1500,16438,1,2297,FALSE,TRUE,34,35,"LEC","EGR","121L","ENGINEERING INNOVATION","1","8:30","9:45","7766","MoWe"
332,1500,3784,1,10775,FALSE,FALSE,1,1,"LEC","EGR","190","SPECIAL TOPICS","0.5","","",NA,"TBA"
333,1500,3768,1,2303,FALSE,TRUE,37,50,"LEC","EGR","201L","MECHANICS OF SOLIDS","1","13:25","14:40","7747","TuTh"
334,1500,22007,2,9370,FALSE,FALSE,32,35,"LEC","ENRGYEGR","310","INTRO TO ENERGY ENGINEERING","1","10:05","11:20","7747","TuTh"
335,1500,17292,3,6023,FALSE,FALSE,84,100,"LEC","EOS","330","ENERGY AND ENVIRONMENT","1","13:25","14:40","7765","MoWe"
336,1500,3815,1,3404,FALSE,FALSE,9,10,"SEM","ENGLISH","89S","1ST-YR SEM LIT (TOP)","1","13:25","14:40","7704","MoWe"
337,1500,3807,1,3407,FALSE,FALSE,8,15,"SEM","ENGLISH","90S","SPECIAL TOPICS IN LITERATURE","1","8:30","9:45","7235","WeFr"
338,1500,3824,1,3332,FALSE,FALSE,18,15,"SEM","ENGLISH","110S","INTRO CREATIVE WRITING","1","13:25","15:55","7704","Tu"
339,1500,15759,1,3333,FALSE,FALSE,13,15,"SEM","ENGLISH","182S","READING HISTORICALLY","1","13:25","14:40","7753","MoWe"
340,1500,13691,1,8426,FALSE,FALSE,15,15,"SEM","ENGLISH","184S","READINGS IN GENRE","1","11:45","13:00","7261","WeFr"
342,1500,22869,1,8348,FALSE,FALSE,13,16,"SEM","ENGLISH","190S-1","SP TOP IN LANG & LIT","1","10:05","11:20","7791","MoWe"
343,1500,3861,3,3409,FALSE,FALSE,17,25,"LEC","LINGUIST","204","ENGLISH HISTORICAL LINGUISTICS","1","11:45","13:00","7706","WeFr"
344,1500,15766,2,10463,FALSE,FALSE,0,35,"LEC","LINGUIST","206","VARIETY IN LANGUAGE","1","13:25","14:40","7232","MoWe"
346,1500,21547,1,3341,FALSE,FALSE,13,15,"SEM","ENGLISH","211S","DIGITAL WRITING","1","15:05","17:35","7704","We"
347,1500,3844,1,3343,FALSE,FALSE,13,15,"SEM","ENGLISH","220S","INTRO TO THE WRITING OF POETRY","1","15:05","17:35","7753","Mo"
348,1500,22093,1,3344,FALSE,FALSE,15,15,"SEM","ENGLISH","221S","INTRO. TO THE WRITING OF FICT.","1","11:45","14:15","7224","Tu"
349,1500,3842,1,8993,FALSE,FALSE,12,15,"SEM","ENGLISH","222S","INTRO TO THE WTG OF CREAT. N-F","1","15:05","17:35","7753","Th"
350,1500,3090,2,4644,FALSE,FALSE,14,16,"SEM","THEATRST","280S","DRAMATIC WRITING","1","15:05","17:35","7791","We"
351,1500,19383,3,3412,FALSE,FALSE,23,25,"LEC","MEDREN","330","SHAKESPEARE","1","13:25","14:40","7753","MoWe"
352,1500,3884,1,3347,FALSE,FALSE,14,25,"LEC","ENGLISH","247","VICTORIAN LIT","1","16:40","17:55","7753","MoWe"
353,1500,3918,1,3348,FALSE,FALSE,42,60,"LEC","ENGLISH","269","CLASSICS OF AM LIT, 1820-1860","1","13:25","14:40","7749","MoWe"
354,1500,3919,1,3349,FALSE,FALSE,22,25,"LEC","ENGLISH","270","CLASSICS OF AM LIT: 1860-1915","1","16:40","17:55","7705","TuTh"
355,1500,3853,1,3353,FALSE,FALSE,6,15,"SEM","ENGLISH","320S","INT. WORKSHOP IN WTG OF POETRY","1","15:05","17:35","7261","We"
356,1500,22090,1,3354,FALSE,FALSE,8,15,"SEM","ENGLISH","322S","INT. WORKSHOP WTG CREATIVE N-F","1","15:05","17:35","7795","We"
357,1500,14200,2,8432,FALSE,FALSE,11,15,"SEM","ENGLISH","332S","CHAUCER I","1","10:05","11:20","7710","TuTh"
358,1500,3913,3,3356,FALSE,FALSE,9,25,"LEC","ENGLISH","336","SHAKESPEARE BEFORE 1600","1","16:40","17:55","7753","TuTh"
359,1500,3926,1,3358,FALSE,FALSE,24,40,"LEC","ENGLISH","390-1","SINGLE AMER AUTHOR (TOP)","1","11:45","13:00","7704","TuTh"
360,1500,3947,1,4658,FALSE,FALSE,17,16,"LEC","ENGLISH","390-5","SPECIAL TOPICS IN GENRE","1","15:05","16:20","7229","MoWe"
361,1500,21337,1,3364,FALSE,FALSE,14,15,"SEM","ENGLISH","390S-7","SP TOPICS IN LANG & LIT","1","8:30","9:45","7753","TuTh"
362,1500,22091,1,9043,FALSE,FALSE,6,15,"SEM","ENGLISH","421S","ADV WORKSHOP WTG. FICTION","1","15:05","17:35","7702","We"
363,1500,19411,3,6981,FALSE,FALSE,10,15,"SEM","ENGLISH","485S","ORDINARY LANGUAGE PHILOSOPHY","1","10:05","11:20","7224","MoWe"
364,1500,22008,1,9373,FALSE,FALSE,1,15,"LEC","ENRGYEGR","490","SPECIAL TOPICS IN ENERGY ENGIN","1","8:30","9:45","7747","TuTh"
365,1500,4062,1,5940,FALSE,FALSE,18,18,"SEM","ENVIRON","89S","FIRST-YEAR SEMINAR (TOP)","1","10:05","11:20","7768","MoWe"
366,1500,13857,1,5527,FALSE,FALSE,100,100,"LEC","ENVIRON","102","INTRO TO ENVIRON SCI/POL","1","15:05","16:20","7768","TuTh"
368,1500,19375,3,4228,FALSE,FALSE,44,45,"LEC","ENVIRON","209","FOOD, FARMING, AND FEMINISM","1","13:25","14:40","7201","TuTh"
369,1500,17453,1,5528,TRUE,FALSE,15,15,"LEC","ENVIRON","210D","CONSERVING THE VARIETY OF LIFE","1","16:40","17:55","7776","TuTh"
370,1500,4659,2,2170,FALSE,FALSE,18,15,"SEM","ENVIRON","226S","FIELD METH EARTH/ENV SCI","1","10:05","11:20","7768","TuTh"
371,1500,4143,1,5531,FALSE,FALSE,24,24,"LEC","ENVIRON","245","SUSTAINABILITY THEORY/PRACTICE","1","10:05","11:20","7704","WeFr"
372,1500,20162,1,5532,FALSE,FALSE,18,15,"SEM","ENVIRON","253S","URBAN ENVIRONMENTAL DESIGN","1","11:45","13:00","7704","WeFr"
373,1500,22879,1,8760,FALSE,FALSE,34,40,"LEC","ENVIRON","265","ENVIRONMENTAL LAW AND POLICY","1","16:40","17:55","7738","MoWe"
374,1500,22131,1,9115,FALSE,FALSE,15,15,"SEM","ENVIRON","290S","SP TOP ENVIRON SCI/POL","1","13:25","14:40","7232","TuTh"
375,1500,20018,3,8786,FALSE,FALSE,12,18,"SEM","ENVIRON","364S","SCIENCE AND MEDIA","1","15:05","16:20","7776","MoWe"
376,1500,16461,1,5542,FALSE,FALSE,6,18,"SEM","ENVIRON","390S","SP TOP ENVIRON SCI/POL","1","15:05","16:20","7704","TuTh"
377,1500,10977,1,2102,FALSE,FALSE,179,180,"LEC","EOS","101","THE DYNAMIC EARTH","1","15:05","16:20","7758","MoWe"
378,1500,16044,1,2104,FALSE,TRUE,8,15,"LEC","EOS","201L","EARTH MATERIALS","1","13:40","14:30","7768","MoWeFr"
379,1500,16036,1,2106,FALSE,FALSE,36,40,"LEC","EOS","202","ATMOSPHERE AND OCEAN DYNAMICS","1","10:20","11:10","7776","MoWeFr"
380,1500,4650,1,2108,FALSE,FALSE,24,45,"LEC","EOS","315","WAVES, BEACHES, COASTLINE DYNA","1","13:25","14:40","7706","WeFr"
